workKey,title,authorNames,firstPublishYear,genreBucket,subjectsRaw,description,coverId,editionCount,ratingsAverage,ratingsCount,wantToReadCount,alreadyReadCount,openLibraryUrl
/works/OL2775698W,Tuck Everlasting,Natalie Babbitt,1975,Fairy Tales,"Aging; Aging in fiction; Children's stories; Envejecimiento; Fantasy; Ficción juvenil; Fiction; Immortality; fairy tales; Immortality in fiction; Inmortalidad; Juvenile fiction; Novela fantástica; Secretos; Secrets; Secrets in fiction; Spanish language materials; Fantastic fiction; Reading Level-Grade 7; Reading Level-Grade 9; Reading Level-Grade 8; Reading Level-Grade 11; Reading Level-Grade 10; Reading Level-Grade 12; Fantasy fiction; Children's fiction; Large type books; Kidnapping, fiction; Immortalité; Romans, nouvelles; Vieillissement; Secret; Livres en gros caractères; Large print books; Older people, fiction; Youth, fiction",A surprising encounter between a young girl and a family which is cursed with everlasting life develops into a deep friendship. Lovely prose and a lovely thought provoking story.,1471164,23,3.7727273,44,331,78,https://openlibrary.org/works/OL2775698W
/works/OL2660331W,Dealing with Dragons,Patricia C. Wrede,1990,Fairy Tales,"Juvenile fiction; Fiction; Wizards; Dragons; Princesses; Fairy tales; Humorous stories; Fantasy; Children's fiction; Dragons, fiction; Enchanted forest (imaginary place : wrede), fiction; Fantasy fiction; Contes; Romans; Sorciers; Complot; Romans, nouvelles, etc. pour la jeunesse","**A well written, fast paced YA fantasy with a good sense of humour. Cimorene, an independent minded princess, runs away from home and volunteers to be the a dragon's princess, getting caught up in dragon politics, magic, and the machinations of rival wizards. This is the first book in a series of four.**",113535,20,4,21,100,40,https://openlibrary.org/works/OL2660331W
/works/OL16249171W,Hans Andersen's Fairy Tales,Hans Christian Andersen,1846,Fairy Tales,"Miniature books; Translations into French; Juvenile literature; Translations into Swedish; Specimens; Basic English; Translations into Bengali; Folklore; Denmark; Translations into German; Children's stories, Danish; Translations from Danish; Contes de fées; Translations into Armenian; Children's stories, English; open_syllabus_project; Children's stories; Translations into Marathi; Translations into Tagalog; Short stories; Translations into Irish; Translations into Frisian; Translations into Galician; Juvenile fiction; Translations into English; Translations into Catalan; Translations into Czech; Texts; Fairy tales; Translations into Portuguese; Translations into Indonesian; Translations into Dutch; Children's fiction; Continental european fiction (fictional works by one author); Contes de fěs; Denmark, fiction; Long Now Manual for Civilization","Sixteen tales including ""Little Claus and Big Claus,"" ""Father's Always Right,"" and ""The Goblin and the Grocer.""",320591,298,3.851852,27,377,37,https://openlibrary.org/works/OL16249171W
/works/OL457172W,Haroun and the Sea of Stories,Salman Rushdie,1990,Fairy Tales,"Hindi Short stories; Short stories; Adventure; Juvenile fiction; Fantasy; Fathers and sons; Voyages and travels; Storytellers; Fiction; Adventure stories; Children's fiction; British and irish fiction (fictional works by one author); Storytelling, fiction; Fantasy fiction; Fathers and sons, fiction; Adventure and adventurers; Fairy tales; Storytelling; Pères et fils; Romans, nouvelles; Conteurs; Art de conter; Father-son relationship; Humorous fiction; Humor; Child and youth fiction; English; Scottish; & welsh fiction; Indian & south asian fiction; Family & friendship - fiction; Conflicts - fiction; Literary styles & movements - fiction; Teen fiction - fantasy; Translations into Persian; English fiction; Drama","Set in an exotic Eastern landscape peopled by magicians and fantastic talking animals, this classic children's novel inhabits the same imaginative space as *The Lord of the Rings*, *The Alchemist*, and *The Wizard of Oz*. In this captivating work of fantasy, Haroun sets out on an adventure to restore the poisoned source of the sea of stories. On the way, he encounters many foes, all intent on draining the sea of all its storytelling powers.",10236612,47,4.3,10,126,23,https://openlibrary.org/works/OL457172W
/works/OL262141W,Mary Poppins,Pamela L. Travers,1934,Fairy Tales,"Magic; Translations into Thai; Children's stories, Thai; Translations from English; Children's stories, English; Magic in fiction; Fiction; Fantasy; England in fiction; Fairy tales; Mary Poppins (Fictitious character); Children's stories; Translations into Russian; Juvenile fiction; Nannies; Fantasy fiction; Magic, fiction; Children's fiction; Babysitters, fiction; Family life, fiction; Children's stories, Australian; Spanish language materials; Ficción juvenil; Institutrices; Governesses; Translations into Spanish; Australian fiction; London (england), fiction; England, fiction; Barrier-free design; Domestic Architecture; Architecture; Disabled Persons; Classics; Childrens; Middle Grade; Young Adult; Juvenile; Adventure; award:Nēnē_award; Poppins, mary (fictitious character), fiction; Chinese language materials; Fantasmes; Romans, nouvelles, etc. pour la jeunesse; Er tong wen xue; Zhong pian xiao shuo; Father and child; Friendship","An extraordinary English nanny blows in on the East Wind with her parrot-headed umbrella and magic carpetbag and introduces her charges, Jane and Michael, to some delightful people and experiences.",7421,109,3.9444444,18,135,33,https://openlibrary.org/works/OL262141W
/works/OL45423W,Die Bremer Stadtmusikanten,Gebrüder Grimm [Brothers Grimm],1922,Fairy Tales,"Fairy tales; Folklore; Animals; Fiction; Juvenile literature; Cuentos de hadas; Korean language materials; Juvenile fiction; Musicians; Tales; Graphic novels; Spanish language materials; Children's fiction; Folklore, germany; Musicians, fiction; Animals, fiction; Cartoons and comics; Fairies, fiction; Germany, fiction; Fantasy fiction; Music; Music, history and criticism, juvenile literature; Music, german","No longer wanted by their masters, a donkey, dog, cat, and rooster set out for Bremen to become musicians",3179609,47,4.5,8,24,7,https://openlibrary.org/works/OL45423W
/works/OL25525W,Lille pige med svovlstikkerne,"Hans Christian Andersen, Bill Bowler",1944,Fairy Tales,"Fairy tales; Juvenile fiction; Folklore, denmark; Folklore; Poverty; Death; Readers; Children; Social conditions; Christmas stories; Adaptations; Matches; Girls; Cold; Children's fiction; Girls, fiction; Winter, fiction",Relates how the wares of the little match girl illuminated her cold world.,446553,37,4.3,10,40,21,https://openlibrary.org/works/OL25525W
/works/OL5738586W,Rapunzel's Revenge,"Shannon Hale, Nathan Hale, Dean Hale",2008,Fairy Tales,"Juvenile fiction; Revenge; Fiction; Outlaws; Comic books, strips; fairy tale; action; fantasy; cowboys; Children's fiction; Comic books, strips, etc.; Fantasy fiction; Hair, fiction; Adventure and adventurers, fiction; Rapunzel (Tale); Raiponce (Conte); Bandes dessinées; Comics & graphic novels, horror; Fiction, action & adventure; Mothers and daughters, fiction; Comics & graphic novels","Once upon a time, in a land you only think you know, lived a little girl and her mother . . . or the woman she thought was her mother.

Every day, when the little girl played in her pretty garden, she grew more curious about what lay on the other side of the garden wall . . . a rather enormous garden wall.

And every year, as she grew older, things seemed weirder and weirder, until the day she finally climbed to the top of the wall and looked over into the mines and desert beyond.",7093418,4,4.5,8,57,13,https://openlibrary.org/works/OL5738586W
/works/OL19667474W,Mighty Jack and the Goblin King,Ben Hatke,2017,Fairy Tales,"Young adult fiction; Magic; Brothers and sisters; Fantasy fiction; Juvenile fiction; Graphic novels; Comic books, strips; Fantasy; Monsters; Children's fiction; Dragons, fiction; Adventure and adventurers, fiction; Jack, the Giant Killer (Fairy tale character) -- Comic books, strips, etc; Brothers and sisters -- Comic books, strips, etc; Comic books, strips, etc. -- United States; Magic -- Comic books, strips, etc; Monsters -- Comic books, strips, etc","""Like a bolt from the blue, Jack's little sister Maddy is gone, carried into another realm by an ogre. When Jack and Lilly follow Maddy's captor through the portal, they are ready for anything except what they find waiting for them in the floating crossroads between worlds. Even the power of their magic plants may not be enough to get them back to earth alive. Alone and injured, Jack and Lilly must each face their own monsters as well as giants who grind the bones of human children to feed their ""beast"" and a fearsome goblin king in the sewers down below. But when Jack finds himself in a tough spot, help comes from the most unlikely person: the goblin king!"".",14496747,2,4.8333335,6,15,5,https://openlibrary.org/works/OL19667474W
/works/OL1527356W,Le avventure di Pinocchio,Carlo Collodi,1883,Fairy Tales,"Fantasy; Puppets; Fiction; Fairy tales; Children's stories, Italian; Latin language; Readers; dormice; ringmasters; glowworrms; weasels; hanging; falcons; poodles; stagecoaches; owls; crows; funeral directors; rabbits; carpenters; Carabinieri; blackbirds; Classic Literature; Folklore; Illustrations; Italian language; Juvenile fiction; Juvenile literature; Puppet plays; boy; fairy tale; puppet; Children's fiction; Adventure and adventurers, fiction; Pinocchio (fictitious character), fiction; Puppets, fiction; Fiction, fantasy, general; Italy, fiction; Contes; Pinocchio (Fictitious character); Specimens; Puppets -- Fiction; General; Children's stories; Marionettes; Truthfulness and falsehood; Honesty; Fathers and sons; Audio: Juvenile; Child and youth fiction; Children's literature; Italian; England, fiction; Fathers and daughters, fiction; Fiction, humorous, general; Friendship, fiction; Young women, fiction; Fantasy fiction; Biography",A wooden puppet full of tricks and mischief wants more than anything else to become a real boy.,8597022,431,3.875,24,402,48,https://openlibrary.org/works/OL1527356W
/works/OL5759980W,The Pigeon finds a hot dog!,Mo Willems,2004,Humor,"Fiction; Sharing; Pigeons; Ducks; Juvenile fiction; Humorous stories; Children's fiction; Pigeons, fiction; Ducks, fiction; Sharing, fiction; New York Times reviewed; Birds; Picture books; Children's stories; Pictorials works; Partage; Romans, nouvelles, etc. pour la jeunesse; Animals; Ducks, Geese; Reader; Beginner; Food, fiction; Spanish language materials; Palomas; Ficción juvenil; Patos",A cute duckling 🐥 is bothering the pigeon over a hot dog!! Who will win this battle?,3334789,14,4.818182,33,198,52,https://openlibrary.org/works/OL5759980W
/works/OL5682519W,Dog Days,Jeff Kinney,2007,Humor,"Clergy; Dogs; Fiction; Spouses of clergy; Theft; Summer; Humorous stories; Diaries; Vacations; Juvenile fiction; Video games; Mothers and sons; Comics & Graphic Novels; Juvenile Wit and humor; Humorous fiction; Friendship; Children's fiction; Diaries, fiction; Summer, fiction; Children's stories; Holidays; Bullying; New York Times bestseller; nyt:series_books=2009-01-10; Child and youth fiction; Literature, history and criticism; Greg Heffley (Fictitious character); Families; Schools, fiction; Friendship, fiction; Juegos con video; Cuentos humorosos; Ficción juvenil; Vacaciones; Diarios íntimos; Spanish language materials; Verano; Heffley, Greg -- Juvenile fiction; Heffley, Greg; Large type books; Summer -- Fiction; Diaries -- Fiction; JUVENILE FICTION -- Humorous Stories; JUVENILE FICTION -- Comics & Graphic Novels -- General; American literature","In Dog Days, book 4 of the Diary of a Wimpy Kid series from #1 international bestselling author Jeff Kinney, it's summer vacation, the weather's great, and all the kids are having fun outside. So where's Greg Heffley?

Inside his house, playing video games with the shades drawn.

Greg, a self-confessed ""indoor person,"" is living out his ultimate summer fantasy: no responsibilities and no rules. But Greg's mom has a different vision for an ideal summer . . . one packed with outdoor activities and ""family togetherness.""

Whose vision will win out? Or will a new addition to the Heffley family change everything?",12366143,80,4.4882355,170,2106,259,https://openlibrary.org/works/OL5682519W
/works/OL16224122W,Cabin Fever,Jeff Kinney,2007,Humor,"New York Times bestseller; nyt:series_books=2009-01-10; Diary Of A Wimpy Kid Book 06 Cabin Fever; Families; Middle schools; Diary fiction; Juvenile fiction; Holidays; Blizzards; Boredom; Children's stories; Greg Heffley; Fiction; Friendship; Child and youth fiction; Children's fiction; Diaries, fiction; Humorous stories; Behavior, fiction; Schools, fiction; Family life, fiction; Holidays, fiction; Friendship, fiction; Diaries; JUVENILE FICTION / Humorous Stories; Family life; Behavior; JUVENILE FICTION / Comics & Graphic Novels / General; Schools; Christmas; Humor; Vandalism; Fear; Comics & Graphic Novels; Juvenile Wit and humor; General; Christmas stories; Children; Children's stories, Chinese; Children's stories, English","Greg Heffley is in big trouble. School property has been damaged, and Greg is the prime suspect. But the crazy thing is, he’s innocent. Or at least sort of.

The authorities are closing in, but when a surprise blizzard hits, the Heffley family is trapped indoors. Greg knows that when the snow melts he’s going to have to face the music, but could any punishment be worse than being stuck inside with your family for the holidays?",7247522,59,4.496454,141,1304,204,https://openlibrary.org/works/OL16224122W
/works/OL17812914W,Diary of a Wimpy Kid,Jeff Kinney,2017,Humor,"Humorous stories; Diaries; JUVENILE FICTION / Humorous Stories; Juvenile fiction; Family life; Fiction; Vacations; JUVENILE FICTION / Comics & Graphic Novels / General; Children's fiction; Family, fiction; Christmas, fiction; Diaries, fiction; Vacations, fiction; airplane; Diaries -- Juvenile fiction; Families -- Juvenile fiction; Vacations -- Juvenile fiction; Heffley, Greg -- Juvenile fiction; Heffley, Greg; Large type books; Diaries -- Fiction; Family life -- Fiction; Vacations -- Fiction; Livres en gros caractères; large print books; JUVENILE FICTION -- Comics & Graphic Novels -- General; JUVENILE FICTION -- Humorous Stories; Families; Comic-Roman; Tagebuch; Erlebnisse; Junge; Alltag; Schule; Abenteuer; witzig; lustig; sarkastisch; humorvoll","With the cold weather and the stress of the approaching holiday season, the Heffleys decide to escape to a tropical island resort for some much-needed rest and relaxation. A few days in paradise should do wonders for Greg and his frazzled family.

But the Heffleys soon discover that paradise isn't everything it's cracked up to be. Sun poisoning, stomach troubles, and venomous critters all threaten to ruin the family's vacation. Can their trip be saved, or will this island getaway end in disaster?


----------
###German-language description:
Gregs Tagebuch ist eine der erfolgreichsten Kinderbuch-Reihen der Welt. Die humorvollen Comic-Romane um Greg Heffley besitzen mittlerweile Kultstatus. Die Geschichten sind an tatsächliche Erlebnisse in Jeff Kinney Kindheit und Jugend angelehnt.
<br/>
Endlich Ferien! Greg kann es kaum erwarten, es sich mit ein paar Videospielen und Filmen gemütlich zu machen. Aber Mom und Dad haben andere Pläne. Um der Kälte zu entkommen, beschließen sie, mit der ganzen Familie auf eine tropische Insel zu fliegen: Und tschüss! Greg ist nicht gerade begeistert. Nicht nur, dass er das erste Mal in seinem Leben in ein Flugzeug steigen muss! Im Paradies angekommen, wird es noch schlimmer: Ein vertauschter Koffer, ein unfreiwilliger Tauchgang und eine Horde fieser Krabbeltiere lassen diesen Urlaub unvergesslich werden ...",10332154,39,4.5897436,78,998,99,https://openlibrary.org/works/OL17812914W
/works/OL17267509W,Old School,Jeff Kinney,2007,Humor,"Spanish language materials; Diaries; Juvenile fiction; Fiction; Family life; Electronics; Spanish language; Reading materials; Electronicas; Novela; Vida familiar; Diarios; Materiales lectura en idioma espanol; cool; epic; funny.; Humorous stories; Families; Comics & Graphic Novels; General; JUVENILE FICTION / Humorous Stories; JUVENILE FICTION / Comics & Graphic Novels / General; Maturation (Psychology); Domestic relations; Friendship; Schools; Diary fiction; Children's stories; Children's fiction; Family life, fiction; Diaries, fiction; Greg Heffley (Fictitious character); Diary Of A Wimpy Kid Book 10 Old School; Schools, fiction; Brothers; Middle schools; Lemonade; Heffley, Greg -- Juvenile fiction; Heffley, Greg; Electronics -- Juvenile fiction; Families -- Juvenile fiction; Diaries -- Juvenile fiction; Large type books; Families -- Fiction; Family life -- Fiction","Life was better in the old days. Or was it?

That’s the question Greg Heffley is asking as his town voluntarily unplugs and goes electronics-free. But modern life has its conveniences, and Greg isn’t cut out for an old-fashioned world.

With tension building inside and outside the Heffley home, will Greg find a way to survive? Or is going “old school” just too hard for a kid like Greg?",8314206,47,4.5247526,101,911,136,https://openlibrary.org/works/OL17267509W
/works/OL17603394W,Double Down,Jeff Kinney,2007,Humor,"Motion pictures; Humorous Stories; JUVENILE FICTION; JUVENILE FICTION / Humorous Stories; Comics & Graphic Novels; Video games; Family life; Fiction; Comics & Graphic Novels - General; JUVENILE FICTION / Social Themes / Friendship; Families; Diaries; Halloween; Children's Books/Ages 9-12 Fiction; General; JUVENILE FICTION / Comics & Graphic Novels / General; Production and direction; Cloth or Hardcover; Children's fiction; Halloween, fiction; Games, fiction; Family, fiction; Diaries, fiction; Motion pictures, fiction; Schools; Friendship; Children's stories; Diary Fiction; Drama; Middle school; Diary Of A Wimpy Kid Book 11 Double Down; Family life, fiction; Literature and fiction, juvenile; Comedy; Heffley, Greg -- Juvenile fiction; Heffley, Greg; Large type books; Diaries -- Fiction; Family life -- Fiction; Motion pictures -- Production and direction -- Fiction; Halloween -- Fiction; JUVENILE FICTION -- Humorous Stories; JUVENILE FICTION -- Comics & Graphic Novels -- General; Motion pictures -- Production and direction -- Juvenile fiction; Halloween -- Juvenile fiction; Families -- Juvenile fiction; Diaries -- Juvenile fiction","The pressure's really piling up on Greg Heffley. His mom thinks video games are turning his brain to mush, so she wnats her son to put down the controller and explore his ""creative side"".

As if that's not scary enough, Halloween is just around the corner and the frights are coming at Greg from every angle.

When he discovers a bag of gummy worms, it sparks an idea. Can Greg get his mom off his back by making a movie.... and will he become rich and famous in the progress? Or will doubling down on this path just double Greg's troubles?",7888937,52,4.4958677,121,1362,151,https://openlibrary.org/works/OL17603394W
/works/OL15110516W,Rodrick Rules,Jeff Kinney,2007,Humor,"New York Times bestseller; nyt:series_books=2009-01-10; Families; Diaries; Middle schools; Familias; Juvenile fiction; Amistad; Fiction; Ficción juvenil; Cuentos humorísticos; Schools; Diarios íntimos; Friendship; Spanish language materials; Escuela; Children's fiction; Schools, fiction; Diaries, fiction; Humorous stories; Family, fiction; Brothers; Middle school students; Children's stories; Family life; Comics & Graphic Novels; Socialization; School stories; Interpersonal Relations; Child; Humorous fiction; Friends; Écoles moyennes; Romans, nouvelles, etc. pour la jeunesse; Familles; Écoles; Journaux intimes; Amitié; Novela juvenil; Escuelas; Spanish language; Reading materials; Vida familia; Novela; Escuelas de enseñanza; Medio escuelas; Escuela cuentos; Diarios; Materiales lectura en idioma espanol; Friendship, fiction; Children's stories, American; Translation into Catalan; Rules; Sissy",Greg Heffley tells about his summer vacation and his attempts to steer clear of trouble when he returns to middle school and tries to keep his older brother Rodrick from telling everyone about Greg's most humiliating experience of the summer.,8542270,71,4.4037266,161,1300,225,https://openlibrary.org/works/OL15110516W
/works/OL17076678W,The Long Haul,Jeff Kinney,2014,Humor,"Automobile travel; Humorous stories; Families; Diaries; Comics & Graphic Novels; Family life; Fiction; Vacations; JUVENILE FICTION; General; Children's & Teenage Fiction; Humorous fiction; Age level unknown; Children's fiction; Automobile travel, fiction; Vacations, fiction; Family life, fiction; Diaries, fiction; JUVENILE FICTION / Humorous Stories; JUVENILE FICTION / Comics & Graphic Novels / General; Diary Of A Wimpy Kid Book 09 Long Haul; Schools, fiction; Friendship, fiction; Drama; Travel; Portuguese language materials; Voyages en automobile; Romans, nouvelles, etc. pour la jeunesse; Familles; Journaux intimes","A family road trip is supposed to be a lot of fun... Unless, of course, you’re the Heffleys. The journey starts off full of promise, then quickly takes several wrong turns. Gas station bathrooms, crazed seagulls, a fender bender, and a runaway pig — not exactly Greg Heffley’s idea of a good time. But even the worst road trip can turn into an adventure — and this is one the Heffleys won’t soon forget.",7316502,57,4.3461537,130,1290,178,https://openlibrary.org/works/OL17076678W
/works/OL15371369W,We Are in a Book! (Elephant & Piggie),Mo Willems,1988,Humor,"nyt:picture_books=2011-05-28; New York Times bestseller; Books and reading; Pigs; Swine; Elephants; Juvenile fiction; Fiction; Humorous stories; Children's fiction; Pigs, fiction; Elephants, fiction; Juvenile; award:Theodor_Seuss_Geisel_Award; lexile:200; lexile_range:201-300; age:min:3; age:max:6; grade:min:Preschool; grade:max:Kindergarten; Cerdos; Elefantes; Cuentos humorosos; Ficción juvenil; Libros y lectura; Spanish language materials; Books and reading, fiction","Gerald is careful. Piggie is not. Piggie cannot help smiling. Gerald can.

Gerald and Piggie are best friends.


In We Are in a Book! Gerald and Piggie discover the joy of being read. But what will happen when the book ends?

Using vocabulary perfect for beginning readers (and vetted by an early-learning specialist), Mo Willems has crafted a mind-bending story that is even more interactive than previous Elephant & Piggie adventures. Fans of the Geisel Award-winning duo won't be able to put this book down--literally!",14416025,16,4.5882354,34,227,54,https://openlibrary.org/works/OL15371369W
/works/OL5759972W,Are you ready to play outside?,Mo Willems,2001,Humor,"Friendship in fiction; Rain and rainfall; Elephants; Pigs in fiction; Elephants in fiction; Fiction; Pigs; Rain and rainfall in fiction; Friendship; JUVENILE FICTION / Animals / Pigs; Juvenile fiction; JUVENILE FICTION / Humorous Stories; JUVENILE FICTION / Animals / Elephants; Rain; Swine; Children's fiction; Play, fiction; Juvenile;  award:Theodor_Seuss_Geisel_Award; lexile:140; lexile_range:101-200; age:min:2; age:max:6; grade:min:Preschool; grade:max:Kindergarten; Piggie (Fictitious character : Willems); Cerdos; Elefantes; Gerald (Fictitious character : Willems); Ficcion juvenil; Novela juvenil; Outdoor recreation; Pictorial works; Play; Child and youth fiction","Friends Elephant and Piggie are playing outside when it starts to rain, and then they must decide what to do.",14417189,11,4.8,20,119,36,https://openlibrary.org/works/OL5759972W
/works/OL17062334W,Tales From A Not-So-Graceful Ice Princess,Rachel Renée Russell,2012,Humor,"Skating; Animal shelters; Contests; Middle schools; Diaries; Juvenile fiction; Popularity; Ice skating; Fiction; Money-making projects for children; Schools; Moneymaking projects; Humorous Stories; School stories; Comics & Graphic Novels; Friendship; Social Themes; Money-making projects; Diary fiction; Children's fiction; Diaries, fiction; Schools, fiction; Friendship, fiction; Popularity, fiction; Comic books, strips, etc.","When her crush, Brandon, reveals the animal shelter where he volunteers is in danger of being closed, Nikki and her friends enter an ice-skating competition to help raise money, an effort that is compromised by an interfering MacKenzie. Book #4",8069308,18,4.6666665,24,255,37,https://openlibrary.org/works/OL17062334W
/works/OL5760013W,Don't Let the Pigeon Drive the Bus!,Mo Willems,2003,Humor,"Spanish language books; Children's Books/Baby-Preschool; Readers; Pigeons; Spanish language; Fiction; Spanish language -- Juvenile fiction; Bus drivers; Juvenile fiction; Humorous stories; Children's fiction; Birds, fiction; Picture books; Spanish language materials; Pigeons, fiction; Bus drivers, fiction; Humor; Frustration; Wunsch; Omnibusfahrer; Complaints (Rhetoric); Tauben; Juvenile Wit and humor; Pleading; Reader; Persuasion (Rhetoric); Trucks; Beginner; Buses; Begging; Bribery; Anger; Ouvrages illustrés; Conducteurs d'autobus; Disappointment; Ficción juvenil; Palomas; Conductores de autobús; Children's stories, American; Specimens; Temper tantrums; collectionID:caldecotthonor00","No matter how hard he pleads and begs, the pigeon is not supposed to drive the bus while the driver is away, but pigeon tries every persuasive trick a young child knows to get you to say ""Yes.""",544664,35,4.347826,92,760,186,https://openlibrary.org/works/OL5760013W
/works/OL17203232W,Dork Diaries 7,Rachel Renée Russell,2014,Humor,"Diary; Bands (Music); Reality television programs; Diaries; Juvenile fiction; Fiction; Sound recordings; Production and direction; Friendship; Comics & Graphic Novels; Social Themes; Humorous Stories; Singers; Maxwell, Nikki (Fictitious character) - Juvenile fiction; Singers - Juvenile fiction; Diary fiction - Juvenile fiction; Children's fiction; Friendship, fiction; Bands (music), fiction; Television, fiction; Highschool; Diaries, fiction; Middle grade; young adult; diary; humor; romance; friendship; family; school; awkwardness; crushes; fashion; body image; self-acceptance","This is yet another book of Dork Diaries. Nikki is getting her shot to become famous on the news, but there's obstacles. 1.Mackenzie. Will there be another Big Mac attack? 2.Brianna. You think that Brianna is nothing but a cute child, or maybe you think she's a Category 5 hurricane in pigtails? Let's see if Brianna strikes again. You probably know Dork Diaries: Middle School Mayhem, enemies, little sisters, and **ROMANCE**! Will Nikki Maxwell and Brandon Roberts officially KISS?! Read the book to find out :)",7879562,15,4.3835616,73,529,80,https://openlibrary.org/works/OL17203232W
/works/OL17310882W,Tales From A Not-So-Perfect Pet Sitter,Rachel Renée Russell,2015,Humor,"Schools; Fiction; Middle schools; Pets; Diaries; Children's fiction; Pets, fiction; Diaries, fiction; Schools, fiction; Humorous stories; Mascotas; Pet sitting; Juvenile fiction; Ficción juvenil; Enseñanza (Media); Dogs; Escuelas; Diario íntimo; Spanish language materials; Perros; Diary fiction; Girls; Children's stories; Puppies; Dogs, fiction; Friendship, fiction","Nikki and her friends Brandon, Chloe, and Zoey are teamed up on an important mission in the tenth book in the #1 New York Times bestselling Dork Diaries series.

Nikki has to hide seven ADORKABLE puppies from two parents, one nosy little sister, an entire middle school, and…one mean girl out for revenge, MacKenzie Hollister. If anyone can do it, it’s Nikki…but not without some hilarious challenges along the way!",7389911,18,4.5,42,393,62,https://openlibrary.org/works/OL17310882W
/works/OL17427523W,The Brilliant World of Tom Gates,Liz Pichon,2011,Humor,"comic; Boys; Juvenile fiction; Families; School children; Fiction; Children's fiction; Boys, fiction; Humorous stories; Excuses; Family life; Schools; Homework; Misadventures; Family, fiction; Students; Education, elementary, great britain; Literacy; Activity programs in education; Child and youth fiction","“Tom Gates can easily be seen as a British cousin to Jeff Kinney’s Greg Heffley.” —Publishers Weekly

Meet Tom Gates. When his teachers don’t have their beady eyes on him, he likes to draw pictures and write about stuff. Tom’s teachers think he is easily distracted and “lacks focus,” but that’s a bit harsh—can he help it if his grumpy big sister, Delia, made him late for school (again), or that last night’s homework had to be sacrificed to stave off a vicious dog attack? Master of excuses, creative storyteller, and middle-school comedian extraordinaire, Tom Gates is guaranteed to get kids turning the pages—and keep them laughing.",7557379,17,4.62069,29,207,36,https://openlibrary.org/works/OL17427523W
/works/OL20004538W,El tesoro di Rapa Nui,Elisabetta Dami,2004,Humor,"Juvenile fiction; Mice; Children's fiction; Buried treasure, fiction; Stilton, geronimo (fictitious character), fiction; Mice, fiction; Humorous stories","Each Geronimo Stilton book is fast-paced, with lively full-color art and a unique format kids 7-10 will love.
Holey cheese -- my sister, Thea, was in danger! She had traveled to Easter Island in search of a secret treasure, and now she needed my help. There was no time to lose! My friends and I hopped on a plane to begin our search, aided by a map and a mysterious riddle. What an exciting adventure!",14417232,12,4.8125,16,69,22,https://openlibrary.org/works/OL20004538W
/works/OL5759992W,There is a bird on your head!,Mo Willems,2007,Humor,"Juvenile fiction; Elephants; Counting; Birds; Swine; Gerald (Fictitious character : Willems); JUVENILE FICTION / Animals / Pigs; JUVENILE FICTION / Humorous Stories; JUVENILE FICTION / Animals / Elephants; Fiction; Pigs; Cooperativeness; Friendship; Piggie (Fictitious character : Willems); Children's fiction; Elephants, fiction; Friendship, fiction; Pigs, fiction; Birds, fiction; Juvenile; award:Theodor_Seuss_Geisel_Award; lexile:210; lexile_range:201-300; age:min:2; age:max:6; grade:min:Preschool; grade:max:Kindergarten; Cerdos; Elefantes; Amistad; Ficción juvenil; Aves; Spanish language materials; Elephants -- Juvenile fiction; Swine -- Juvenile fiction; Birds -- Juvenile fiction; Friendship -- Juvenile fiction; Elephants -- Fiction; Pigs -- Fiction; Birds -- Fiction; Friendship -- Fiction; Elefantes -- Ficción juvenil; Cerdos -- Ficción juvenil; Aves -- Ficción juvenil; Amistad -- Ficción juvenil; Éléphants; Romans, nouvelles; Porcs; Oiseaux; Nids; Cochons",Gerald the elephant discovers that there is something worse than a bird on your head-- two birds on your head! Piggie will try to help her best friend.,6667988,13,4.576923,26,250,82,https://openlibrary.org/works/OL5759992W
/works/OL8483260W,Diary of a Wimpy Kid,Jeff Kinney,2007,Humor,"School stories; Families; Diaries; Middle schools; Family life; Fiction; Children's stories; Schools; Friendship; Juvenile fiction; Comics & Graphic Novels; Socialization; Interpersonal Relations; Child; Humorous fiction; Friends; Family; Humorous Stories; Children's fiction; Schools, fiction; Friendship, fiction; Diaries, fiction; Polish language materials; Materiał w Języku Polskim; Polish language; Middle schools -- Fiction; Friendship -- Fiction; Schools -- Fiction; Diaries -- Fiction; Large type books; JUVENILE FICTION -- Social Issues -- Friendship; JUVENILE FICTION -- Humorous Stories; Wimpy kid; official; jeff kinney","Greg Heffley finds thrust into middle school, where undersized weaklings like him share the hallways with much bigger kids who are already shaving. But nothing scares Greg more than the moldy piece of cheese on the blacktop. Can he and his best friend, Rowley Jefferson, make it through the year without getting the Cheese Touch?",14376136,96,4.100446,448,6421,603,https://openlibrary.org/works/OL8483260W
